type,title,content,source
character,Character: Sophia Petrillo,"On Dorothy's first day of school, Sophia walked her to her kindergarten classroom, only for Dorothy to start crying for her when she left. Unknown to Dorothy at the time, Sophia snuck back onto the property to watch Dorothy in the classroom in case she needed her. She saw Dorothy being bullied by another student named Debbie Tanzi, and left after four hours believing Dorothy would never want to go back to school. However, to her pleasant surprise, Dorothy returned that afternoon saying she couldn't wait to go back, as she'd made friends with Debbie.[22]",https://goldengirls.fandom.com/wiki/Sophia_Petrillo
character,Character: Sophia Petrillo,"In 1949, Sal revealed to Max during a night of gin rummy that he'd gambled away the profits from the stand. In order to save Sal and Sophia's marriage, Max told Sophia that he had gambled away the profits, and the enraged Sophia swore that she would never speak to Max again.[21] At some point after this, Sophia and Sal learned that Dorothy had become pregnant out of wedlock, and they insisted that Dorothy marry Stanley Zbornak, the boy responsible. Sophia's wedding gift to the couple was wedding china that she allegedly carried over from Sicily.",https://goldengirls.fandom.com/wiki/Sophia_Petrillo
character,Character: Sophia Petrillo,"On Christmas Eve in 1955, Sophia, Salvadore, Sophia's sister Angela, and Angela's husband Carmine Vecchio attended Francesca Regusso's annual Christmas party. While Sophia was looking for a seltzer to wash down Francesca's manicotti with, Salvadore De Milo grabbed her from behind and began kissing her. Being a respectable married woman, Sophia shoved him away after copping a few good feels and ran to tell Angela what had happened. Unknown to the women, Vinny Jiamalla was drunk under the table and overheard everything, quickly blabbing to the rest of the party. Sophia pulled Angela into a closet and accused her of betraying her, while Angela did the same after allegedly seeing Sophia try to kiss Carmine -- when, in actuality, it had been the big-breasted Maria Fenestru wearing Sophia's shawl. The sisters had a big fight, each denied the accusations, and they refused to speak to one another for the next thirty years.[23]",https://goldengirls.fandom.com/wiki/Sophia_Petrillo
character,Character: Sophia Petrillo,"In 1957, Sophia brought her mother Eleanor over to their apartment with intentions of convincing her to live with them in her final years. Eleanor then arrives with a younger Dorothy, but Eleanor is irate at the thought of coming to Sal's home because she suspects that Sal hates her. Sophia counters that it can’t be true, as they both want her to move in with them. Sal then confronts Eleanor about his sincerity, and the two come to an agreement despite Eleanor's reluctance to show affection.[24] Eleanor passed away some time after.",https://goldengirls.fandom.com/wiki/Sophia_Petrillo
character,Character: Sophia Petrillo,"In 1964, Sophia's son Phil became engaged to a woman named Angela. Angela's father met with Sal and Sophia to discuss a dowry, and paid them two-million lire in exchange for Phil's hand in marriage. Sophia and Sal took the check, but the check bounced when they tried to cash it. Later at Phil's wedding, Sophia was shocked to see that Angela and her family not only allowed Phil to wear a wedding dress, but encouraged him to do so. This only deepened her shame of his crossdressing, but she would blame her hatred for Angela on the bounced check.",https://goldengirls.fandom.com/wiki/Sophia_Petrillo
character,Character: Sophia Petrillo,"Some time after Sophia's mother passed, Sal passed away as well. His exact date of and age at death are unknown, but he may have died from an illness as Sophia mentioned he was in a hospital the night he died.[25] The night he died, Sophia went looking for Dorothy and found her in the maternity ward looking at the babies. Sophia saw a newborn that looked exactly like Sal, and thought that the baby had been born just as Sal died. Much to her surprise, the baby's last name was Rheingold -- which was the name of Sal's favorite beer.[25]",https://goldengirls.fandom.com/wiki/Sophia_Petrillo
character,Character: Sophia Petrillo,"Some time after Sal died, Sophia suffered a stroke, the effects of which are said to be a partial explanation for Sophia's uncensored and brazen remarks. Dorothy subsequently arranged for Sophia to stay in the Shady Pines Retirement Home, though it's is implied that Dorothy's then-husband Stanley persuaded or even tricked Dorothy into sending her to the home.[26]",https://goldengirls.fandom.com/wiki/Sophia_Petrillo
character,Character: Sophia Petrillo,"Sophia did not have many good things to say about Shady Pines, constantly alluding to poor and downright cruel treatment by the staff. While she went along with Dorothy to check out Blanche Devereaux's home, Sophia insisted that Many of Sophia's accusations would later turn out to be true after an investigation done in the 1990s. On September 4th, 1985, Shady Pines burned down after a heater fire, and Sophia seized her chance to leave and moved in with Dorothy and her roommates.[27]",https://goldengirls.fandom.com/wiki/Sophia_Petrillo
character,Character: Sophia Petrillo,"In 1986, Sophia was reunited with her sister Angela, as Dorothy had flown her to Miami for Sophia's birthday. The two immediately rekindled their feud, but after Dorothy's intervention, they realized that they had been fighting over nothing for thirty years and reconciled.[28]",https://goldengirls.fandom.com/wiki/Sophia_Petrillo
character,Character: Sophia Petrillo,"While living in Miami, Sophia had many boyfriends, but did not date any for a substantial amount of time. She remarried once more to Max Weinstock after Esther's death and Max's revelation that Sal was the one who gambled away the profits from the pizza-knish stand. Sophia and Max forgave each other after the latter reveals the truth, and the two quickly became close and got married. The newlyweds realize their romance would not work out, and they part ways as friends. However, they would remain legally married or have their marriage annulled, as divorce would have gone against her Catholic beliefs.[21]",https://goldengirls.fandom.com/wiki/Sophia_Petrillo
character,Character: Sophia Petrillo,"In the episode ""Foreign Exchange"", a surprise visit from family friends Dominic and Philomena Bosco left Sophia wondering whether she was truly Dorothy's mother. The Boscos initially believed their daughter, Gina, may not be their biological daughter, and the hospital could have switched the babies by accident. As both Gina and Dorothy believe everything they worked through their lives up till this point in time may have been a lie, they decide to do a DNA test. Sophia begins to cry, terrified that she may have lived her whole life not knowing if Dorothy was truly her daughter. However, the results are positive, and everyone rejoices at the news that the babies were right where they belonged.[29]",https://goldengirls.fandom.com/wiki/Sophia_Petrillo
character,Character: Sophia Petrillo,"Sophia imagines Sal in their old apartment; ""Clinton Avenue Memoirs"" (1990)",https://goldengirls.fandom.com/wiki/Sophia_Petrillo
character,Character: Sophia Petrillo,"In the 1990s, Sophia's memory as starting to get worse, so she took a trip back to her old apartment to try and jog her memories. She believed that Sal had carved ""Sal Loves Sophia"" in the kitchen closet, but it was revealed that Sal had put their children's height chart on the kitchen door. While up in her old bedroom, the despondent Sophia imagined Sal coming down from Heaven to talk to her. Sal was disappointed that Sophia had been losing her fire, and admitted that he may not have found her attractive anymore. This caused Sophia to snap at him, promising that she would make him regret looking at another ghost. Sal applauded Sophia for finding her spunk again, and made her promise to keep her spirit -- not for his memory, but for her own life. As Sophia and Dorothy prepared to leave, Sophia found the love message that Sal had carved in the closet.[13]",https://goldengirls.fandom.com/wiki/Sophia_Petrillo
character,Character: Sophia Petrillo,"Some time after, Sophia's son Phil died of a heart attack, and his widow Angela held the funeral in Miami.[30] Sophia hardly showed any emotion at the news of Phil's death. While at the funeral, she lied to the priest and told him that Phil was a rocket scientist with an IQ of 160. She didn't cry at the funeral, and effortlessly made jabs at Angela for the wake and the service.[30] A week later, Sophia revealed that the reason she never came to visit Phil was because Angela's father's dowry check bounced. However, through the counselling expertise of Rose, the truth gradually came out -- Sophia never visited because she was ashamed of Phil's crossdressing, and she resented Angela for not doing anything to stop it. Rose made a point to establish that Phil was a decent father and husband, and a good provider -- and that there was nothing wrong with Angela loving Phil for who he was. Sophia admitted that she did love Phil, but she always wondered what she did to make him the way he was. As Angela tells her that Phil was a good man, Sophia breaks down crying and exclaims ""My baby is gone!"".[30]",https://goldengirls.fandom.com/wiki/Sophia_Petrillo
character,Character: Sophia Petrillo,"In 1991, Sophia was arrested for arson after a former Shady Pines resident, Maria Hartgrove, claimed on her deathbed that Sophia had started the fire that destroyed the home. Hartgrove claimed that on the night of the fire, Sophia and Maria were cooking s'mores in her room with an ""illegal"" hot plate, and the curtains caught fire while they were cooking, so they fled the room while the fire spread.[31] The hot plate was presumably lost in the fire, but these accusations were later proven to be false. Sophia later stated that Maria was always jealous of the fact that Sophia still had her own hair.[32]",https://goldengirls.fandom.com/wiki/Sophia_Petrillo
character,Character: Sophia Petrillo,"In the series finale of The Golden Girls, Sophia, after initially deciding to follow the now-married Dorothy out of the house, turned back and decided to stay with Rose and Blanche, which set up the transition to The Golden Palace.[33]",https://goldengirls.fandom.com/wiki/Sophia_Petrillo
character,Character: Sophia Petrillo,"When Rose, Blanche, and Sophia invested in a hotel, Sophia was installed as one of the two chefs, specializing in Italian cuisine while the hotel's previous chef, Chuy Castillos, handled Mexican food. Over the course of the show, Sophia began to show signs of senile dementia, usually in comical situations -- for instance, she is shown to be standing still and apparently unconscious while attempting to operate a vacuum cleaner -- and her bluntness was toned down to a certain extent. In reality, Estelle Getty would later be diagnosed with Lewy body dementia herself; however, in The Golden Palace, her acting and ability to remember lines had improved compared to The Golden Girls, during which she had struggled to remember her lines.",https://goldengirls.fandom.com/wiki/Sophia_Petrillo
character,Character: Sophia Petrillo,"In the episode ""One Angry Stan"", Sophia was the only one to witness Stan after he had faked his death to avoid tax troubles. The fact that no one else saw Stan in these encounters, as he ducks out of sight whenever someone else enters the room, and the fact that Sophia's is becoming increasingly senility, it's unclear whether or not Stan was really alive or if Sophia was hallucinating.[34]",https://goldengirls.fandom.com/wiki/Sophia_Petrillo
character,Character: Sophia Petrillo,"After the events of The Golden Palace, Sophia returned joined the cast of Empty Nest for its last two seasons, after previously making guest appearances in Season 1 and Season 4. After the departure of Kristy McNichol and Lisa Rieffel from the show, Sophia was added to the show as a way to fill the void that was left, if albeit as a background character. She would occasionally mention Dorothy, but nothing about Rose or Blanche, and none of the The Golden Girls cast members appeared during Sophia’s time on Empty Nest.",https://goldengirls.fandom.com/wiki/Sophia_Petrillo
character,Character: Sophia Petrillo,"Sophia pops up at Harry’s door, and having missed the old neighborhood, decides to move back into Shady Pines. Due to Estelle Getty's declining health, Sophia occasionally strolls into the Weston house, firing off one-liners and offering words of wisdom to the family. Playing mother and grandmother to the Westons, she offers her worldly advice to Harry and Carol whenever they are in need of help and often serves as Scotty’s babysitter. She often rushes back to Shady Pines for the latest social activity, which is usually something outrageous like a wheelchair demolition derby or a safe-sex seminar. Adding to the shock value trend, Sophia is seen in an array of costumes throughout the final two seasons. She becomes Laverne’s biker boyfriend’s new riding partner, strolling in clad in black leather, and attends a Shady Pines square dance with Harry dressed as a cowgirl.",https://goldengirls.fandom.com/wiki/Sophia_Petrillo
character,Character: Sophia Petrillo,"There are a couple episodes that revolve around Sophia and don’t just have her servicing the larger plotline. When Laverne begins volunteering at Shady Pines, Sophia’s boyfriend hits on her. Sophia sees them together and assumes Laverne is trying to steal her man, which prompts her to put a curse on the nurse. In another episode, Sophia gets fed up with the strict rules of the Shady Pines manager and moves in with Harry. Her constant mothering and garlic fetish drive Harry to the verge of insanity, but he can’t bear to tell Sophia to leave.",https://goldengirls.fandom.com/wiki/Sophia_Petrillo
character,Character: Sophia Petrillo,"Though she is mostly retired, Sophia has carried a few jobs throughout the series Oftentimes, her age and attitude have gotten her to either quit the job or be dismissed from it.",https://goldengirls.fandom.com/wiki/Sophia_Petrillo
character,Character: Sophia Petrillo,"In The Golden Palace, Sophia became the co-chef of The Golden Palace Hotel, specializing in Italian cuisine.",https://goldengirls.fandom.com/wiki/Sophia_Petrillo
character,Character: Sophia Petrillo,"Before the events of the series, Sophia suffered from a stroke.",https://goldengirls.fandom.com/wiki/Sophia_Petrillo
character,Character: Sophia Petrillo,"Estelle Getty played in several stage plays as well as made her very first Hollywood appearance in 1982 in the movie Tootsie. Getty was 61 when she landed the biggest role of her lifetime. Her audition was done in front of all of the producers, and series creators Susan Harris and Paul Junger Witt. Initally, Susan Harris wanted to portray Sophia Petrillo as ""a big, fat, Italian mama with a bun"". However, Getty mentioned that she could just about do any character she would like, and as said by Estelle herself, ""I would play Sophia my way. I would play her New York Brooklyn.""[41]",https://goldengirls.fandom.com/wiki/Sophia_Petrillo
character,Character: Sophia Petrillo,"Estelle performed flawlessly in the audition; reportedly, the line that sealed the deal was ""I'm older than dirt!"" in the most Brooklyn Italian accent possible. Director Tony Thomas mentioned just after Estelle's audition, ""We read a lot of people for Sophia. Estelle came in to see me, and it was actually frightening. You don't expect to hear the words jump off the page that way. It was like, 'Oh, my God! This is everything we wanted! I told them if you don't like her, have her do it again. Don't let her out of the room until you're satisfied, because she is the one.""[41]",https://goldengirls.fandom.com/wiki/Sophia_Petrillo
character,Character: Sophia Petrillo,"Despite Thomas's firm decision that Getty was ""the one"", the other producers were initially hesitant to cast her. Though Getty was already sixty-one, they were concerned that she would be too young for the role as Sophia was supposed to be eighty. Getty went on to audition a total of four times before she was finally cast, later saying she'd never had to audition for a role that many times.[41]",https://goldengirls.fandom.com/wiki/Sophia_Petrillo
episode,"Episode: Yes, We Have No Havanas","This article is incomplete. You can help the Golden Girls Wiki by expanding it.
Yes, We Have No Havanas






Episode Information

Series
The Golden Girls


Season
4


Episode Number
1


Network/Country
NBC-TV / United States


Air Date
October 8, 1988


Production ID
4.01 / 078


IMDb link
http://www.imdb.com/title/tt0589874


Written by
Terry Hughes


Directed by
Barry Fanaro, Mort Nathan




Episode Chronology


←Previous
Next→




Mother's Day
The Days and Nights of Sophia Petrillo




Series Links
List of The Golden Girls episodesList of The Golden Palace episodesList of Empty Nest episodesList of Nurses episodes

Yes, We Have No Havanas is the first episode of the fourth season of The Golden Girls and the seventy-seventh episode overall. Directed by Terry Hughes and written by Barry Fanaro and Mort Nathan, it premiered on NBC-TV on October 8th, 1988. It is the Season 4 premiere.
List of The Golden Girls episodesList of The Golden Palace episodesList of Empty Nest episodesList of Nurses episodes
Blanche dates an older man named Fidel Santiago, but gets a surprise when he starts seeing Sophia as well, starting a feud between the two women -- only to get a surprise when Fidel unexpectedly dies. Dorothy teaches a history class for GED candidates…including Rose.
To be added.[1]
To be added.","https://goldengirls.fandom.com/wiki/Yes,_We_Have_No_Havanas"
episode,"Episode: Once, In St. Olaf","This article is incomplete. You can help the Golden Girls Wiki by expanding it.
Once, In St. Olaf

Episode Information

Series
The Golden Girls


Season
6


Episode Number
2


Air Date
September 29, 1990


Production ID
6.02 / 131


Viewers
26.6 million


IMDb link
http://www.imdb.com/title/tt0589797


Written by
Harold Apter


Directed by
Matthew Diamond




Episode Chronology


←Previous
Next→




Blanche Delivers
If At Last You Do Succeed




Series Links
List of The Golden Girls episodesList of The Golden Palace episodesList of Empty Nest episodesList of Nurses episodes

Once, In St. Olaf is the second episode of the sixth season of The Golden Girls and the one-hundred and thirtieth episode overall. Directed by Matthew Diamond and written by Gail Parent and Jim Vallely, it premiered on NBC-TV on September 29th, 1990.
List of The Golden Girls episodesList of The Golden Palace episodesList of Empty Nest episodesList of Nurses episodes
Rose meets her biological father while volunteering at the hospital. Sophia undergoes hernia surgery and gets lost in the hospital during her recovery.
To be added.[1]
To be added.","https://goldengirls.fandom.com/wiki/Once,_In_St._Olaf"
show_info,Show Info: Overview,This article is incomplete. You can help the Golden Girls Wiki by expanding it.,https://goldengirls.fandom.com/wiki/The_Golden_Girls
show_info,Show Info: Overview,"The Golden Girls






Developed for TV by
Paul Junger WittTony ThomasSusan Harris


Created by
Susan Harris


Based upon
Original Script by Harris


Spinoffs/Followed by:
The Golden Palace


Related shows
Empty NestNurses


Executive Producer(s)
Paul Junger WittTony ThomasSusan Harris


Starring
Bea ArthurRue McClanahanBetty WhiteEstelle Getty


Production company
Witt/Thomas/Harris Productions


Distributed by
Touchstone TelevisionDisney-ABC Domestic Television


First aired
September 14, 1985


Last aired
May 9, 1992


Seasons
7


Number of episodes
173 (original network run)180 (in syndication)


TV Network/Country
NBC-TV / United States


Language
English


Series runtime
25 minutes",https://goldengirls.fandom.com/wiki/The_Golden_Girls
show_info,Show Info: Series runtime,"The Golden Girls is an American sitcom created by Susan Harris. It aired on NBC from September 14th, 1985, to May 9th, 1992, with a total of 180 half-hour episodes, spanning seven seasons. With an ensemble cast starring Bea Arthur, Betty White, Rue McClanahan, and Estelle Getty, the show is about four older women who share a home in Miami, Florida. It was produced by Witt/Thomas/Harris Productions, in association with Touchstone Television. Paul Junger Witt, Tony Thomas, and Harris served as the original executive producers.",https://goldengirls.fandom.com/wiki/The_Golden_Girls
show_info,Show Info: Series runtime,"The Golden Girls received critical acclaim throughout most of its run, and won several awards, including the Primetime Emmy Award for Outstanding Comedy Series twice. It also won three Golden Globe Awards for Best Television Series – Musical or Comedy. Each of the four stars received an Emmy Award, making it one of only four sitcoms in the award's history to achieve this. The series also ranked among the Nielsen ratings' top ten for six of its seven seasons. In 2013, TV Guide ranked The Golden Girls number 54 on its list of the 60 Best Series of All Time. In 2014, the Writers Guild of America placed the sitcom at number 69 in their list of the ""101 Best Written TV Series of All Time"". Terry Tang of the Associated Press reported that the series continues to attract new fans in the 21st century and characterized it as an example of a sitcom that has aged well.",https://goldengirls.fandom.com/wiki/The_Golden_Girls
show_info,Show Info: Creation[],"Ideas for a comedy series about older women emerged during the filming of a television special at NBC Studios in Burbank, California, in August 1984. Produced to introduce the network's 1984–85 season schedule, two actresses appearing on NBC shows, Selma Diamond of Night Court and Doris Roberts of Remington Steele, appeared in a skit promoting the upcoming show Miami Vice as Miami Nice, a parody about old people living in Miami. NBC senior vice president Warren Littlefield was among the executive producers in the audience who were amused by their performance, and he envisioned a series based on the geriatric humor the two were portraying.",https://goldengirls.fandom.com/wiki/The_Golden_Girls
show_info,Show Info: Creation[],"Shortly afterward, he met with producers Paul Junger Witt and Tony Thomas, who were pitching a show about a female lawyer. Though Littlefield nixed their idea, he asked if they would be interested in delivering a pilot script for Miami Nice, instead. Their regular writer declined, so Witt asked his wife, Susan Harris, who had been semiretired since the conclusion of their ABC series Soap. She found the concept interesting, as ""it was a demographic that had never been addressed,"" and she soon began work on it. Though her vision of a sitcom about women in their zixties differed from NBC's request for a comedy about women around forty years old, Littlefield was impressed when he received her pilot script and subsequently approved production of it. The Cosby Show director Jay Sandrich, who had previously worked with Harris, Witt, and Thomas on Soap, agreed to direct the pilot episode.",https://goldengirls.fandom.com/wiki/The_Golden_Girls
show_info,Show Info: Creation[],"The pilot included a gay houseboy, Coco (Charles Levin), who lived with the girls. Levin had been suggested by then-NBC president Brandon Tartikoff based on Levin's groundbreaking portrayal of a recurring gay character, Eddie Gregg, on NBC's Emmy-winning drama Hill Street Blues. After the pilot, the character of Coco was eliminated from the series.",https://goldengirls.fandom.com/wiki/The_Golden_Girls
show_info,Show Info: Creation[],"The Walt Disney Company, NBC Studios and the creators were named in a federal copyright infringement suit filed by Nancy Bretzfield claiming the show was based on a script rejected by NBC in 1980. The suit was later settled.",https://goldengirls.fandom.com/wiki/The_Golden_Girls
show_info,Show Info: Storyline[],"The show, featuring an ensemble cast, revolves around four older single women (three widows and one divorcée) sharing a house in Miami. The owner of the house is a widow named Blanche Devereaux (McClanahan), who was joined by fellow widow Rose Nylund (White) and divorcée Dorothy Zbornak (Arthur) after they both responded to an ad on the bulletin board of a local grocery store a year before the start of the series. In the pilot episode, the three are joined by Dorothy's eighty year-old widowed mother, Sophia Petrillo (Getty), after the retirement home where she has been living has burned down.",https://goldengirls.fandom.com/wiki/The_Golden_Girls
show_info,Show Info: Storyline[],"After six consecutive seasons in the top 10, and the seventh season at #30, The Golden Girls came to an end when Bea Arthur chose to leave the series. In the hour-long series finale, which aired in May 1992, Dorothy meets and marries Blanche's Uncle Lucas (Leslie Nielsen), and moves to Hollingsworth Manor in Atlanta, Georgia. Presumably, Sophia was to join her, but, in the end, Sophia stays behind with the other girls in Miami, leading into the spin-off series, The Golden Palace.",https://goldengirls.fandom.com/wiki/The_Golden_Girls
show_info,Show Info: Storyline[],"Dorothy, after making an emotional speech and telling the girls that ""I love you, always"", comes rushing back in through different entrances of the house for their final goodbyes, until making her final exit, saying ""You'll always be my sisters. Always"", leaving the other three ladies. The series finale was watched by 27.2 million viewers. As of 2018, the finale ranked at #17 of most-watched finales.[1] Watch Golden Girls Now on Hulu and Disney + internationally",https://goldengirls.fandom.com/wiki/The_Golden_Girls
show_info,Show Info: Recurring characters[],"The show also drew many well-known or then up-and-coming actors and actresses for single guest starring roles, such as Don Ameche, Barbara Babcock, Christopher Daniel Barnes, Ken Berry, Lloyd Bochner, Sonny Bono, Eddie Bracken, Joseph Campanella, Virginia Capers, Rosalind Cash, George Clooney, Polly Holliday, Robert Culp, Ruby Dee, the Del Rubio triplets, Jeane Dixon, Anne Francis, Johnny Gilbert, Jack Gilford, Alice Ghostley, Beth Grant, Peter Graves, Merv Griffin, George Grizzard, Jane Kapowski, Rachel Bloom, Terry McGurrin (Scaredy Squirrel), Freddie Jackson, Tony Jay, Billy Jayne, Gordon Jump, Paula Kelly, Alan King, David Leisure, Jenny Lewis, Hal Linden, Mario Lopez, Ralph Manza, Kevin McCarthy, Edie McClurg, Marian Mercer, Martin Mull, Leslie Nielsen, Jeanette Nolan, Jerry Orbach, Leland Orser, Milo O'Shea, Robert Picardo, Tony Plana, Peggy Pope, Joe Regalbuto, Burt Reynolds, Debbie Reynolds, Donnelly Rhodes, Richard Riehle, Alex Rocco, Cesar Romero, Mickey Rooney, Harry Shearer, Reid Shelton, McLean Stevenson, Inga Swenson, Jeffrey Tambor, Meshach Taylor, Jay Thomas, Alex Trebek, Dick Van Dyke, Tom Villard, Lyle Waggoner, David Wayne, and Fred Willard. Director Quentin Tarantino appeared as an Elvis impersonator in one episode.",https://goldengirls.fandom.com/wiki/The_Golden_Girls
show_info,Show Info: Creation[],"Ideas for a comedy series about older women emerged during the filming of a television special at NBC Studios in Burbank, California, in August 1984.[24] Produced to introduce the network's 1984–85 season schedule, two actresses appearing on NBC shows, Selma Diamond of Night Court and Doris Roberts of Remington Steele, appeared in a skit promoting the upcoming show Miami Vice as Miami Nice, a parody about old people living in Miami. NBC senior vice president Warren Littlefield was among the executive producers in the audience who were amused by their performance, and he envisioned a series based on the geriatric humor the two were portraying.",https://goldengirls.fandom.com/wiki/The_Golden_Girls
show_info,Show Info: Creation[],"Shortly afterward, he met with producers Paul Junger Witt and Tony Thomas, who were pitching a show about a female lawyer. Though Littlefield nixed their idea, he asked if they would be interested in delivering a pilot script for Miami Nice, instead. Their regular writer declined, so Witt asked his wife, Susan Harris, who had been semiretired since the conclusion of their ABC series Soap. She found the concept interesting, as ""it was a demographic that had never been addressed,"" and she soon began work on it. Though her vision of a sitcom about women in their 60s differed from NBC's request for a comedy about women around forty years old, Littlefield was impressed when he received her pilot script and subsequently approved production of it. The Cosby Show director Jay Sandrich, who had previously worked with Harris, Witt, and Thomas on Soap, agreed to direct the pilot episode.",https://goldengirls.fandom.com/wiki/The_Golden_Girls
show_info,Show Info: Creation[],"The pilot included a gay houseboy, Coco (Charles Levin), who lived with the girls. Levin had been suggested by then-NBC president Brandon Tartikoff based on Levin's groundbreaking portrayal of a recurring gay character, Eddie Gregg, on NBC's Emmy-winning drama Hill Street Blues. After the pilot, the character of Coco was eliminated from the series.",https://goldengirls.fandom.com/wiki/The_Golden_Girls
show_info,Show Info: Creation[],"The Walt Disney Company, NBC Studios and the creators were named in a federal copyright infringement suit filed by Nancy Bretzfield claiming the show was based on a script rejected by NBC in 1980. The suit was later settled.",https://goldengirls.fandom.com/wiki/The_Golden_Girls
